Employee ID,Gender,Ethnicity,Employment Status,Employee Type,Business Function,Job Level,Base Pay,Country Name,Job Designation,Performance Rating,Job Name
300708,Male,Other,Full-Time,Regular Employee,Finance,P5,"$95,471.35",IE,Hybrid,Significant Impact,Accountant
300709,Female,White,Full-Time,Regular Employee,Engineering,E2,"$43,082.00",PT,Hybrid,Transformative Impact,Machine Learning Engineer
300710,Female,Other,Part-Time,Regular Employee,Technology,P6,"$71,440.61",EG,Hybrid,Significant Impact,IT Support Specialist
300711,Female,Asian,Full-Time,Regular Employee,Technology,E1,"$80,490.61",CL,In_Office,Transformative Impact,Cloud Engineer
300712,Female,White,Contract,Regular Employee,Finance,E5,"$80,406.62",PL,Remote,Significant Impact,Financial Analyst
300713,Male,Other,Part-Time,Regular Employee,Finance,M6,"$115,172.18",ES,Hybrid,Significant Impact,Financial Analyst
300714,Male,White,Full-Time,Regular Employee,Finance,P6,"$78,071.72",DO,Hybrid,Transformative Impact,Accountant
300715,Non-Binary,Asian,Full-Time,Regular Employee,Technology,E2,"$56,438.67",PL,Remote,Significant Impact,IT Support Specialist
300716,Female,Hispanic,Full-Time,Regular Employee,Marketing,E1,"$89,975.24",SG,Remote,Significant Impact,Marketing Specialist
300717,Non-Binary,Hispanic,Full-Time,Regular Employee,Finance,M1,"$106,825.20",GB,Remote,Significant Impact,Accountant
300718,Male,Other,Full-Time,Regular Employee,Engineering,M6,"$48,965.80",UY,Hybrid,Transformative Impact,Data Engineer
300719,Female,Black,Full-Time,Regular Employee,Legal,E5,"$85,682.78",IN,In_Office,Significant Impact,Legal Counsel
300720,Non-Binary,Asian,Part-Time,Regular Employee,People,M6,"$75,570.40",IE,Hybrid,Transformative Impact,HR Business Partner
300721,Male,Other,Full-Time,Regular Employee,Finance,E6,"$55,942.21",CA,In_Office,Significant Impact,Finance Manager
300722,Male,Other,Full-Time,Contingent Worker,Finance,M5,"$62,229.66",CA,In_Office,Transformative Impact,Finance Manager
300723,Female,Hispanic,Full-Time,Regular Employee,People,E6,"$106,832.55",PH,In_Office,Transformative Impact,Recruiter
300724,Female,White,Full-Time,Regular Employee,Technology,S4,"$90,452.48",GB,In_Office,Transformative Impact,Cybersecurity Analyst
300725,Female,Asian,Full-Time,Contingent Worker,Technology,S4,"$83,503.20",ZA,Remote,Significant Impact,Cloud Engineer
300726,Male,White,Full-Time,Contingent Worker,People,E3,"$45,162.04",SG,Hybrid,Transformative Impact,HR Manager
300727,Female,Asian,Full-Time,Regular Employee,Technology,M1,"$88,485.24",PL,Hybrid,Significant Impact,Cloud Engineer
300728,Male,Black,Contract,Regular Employee,Technology,P2,"$97,325.93",CR,Remote,Significant Impact,Cybersecurity Analyst
300729,Male,Hispanic,Full-Time,Regular Employee,Legal,P5,"$47,682.44",PH,Remote,Transformative Impact,Paralegal
300730,Male,Black,Full-Time,Regular Employee,Sales,M2,"$75,434.99",US,Hybrid,More Impact Needed,Sales Manager
300731,Female,Other,Full-Time,Regular Employee,Legal,P7,"$95,162.89",NL,Hybrid,Significant Impact,Paralegal
300732,Female,Hispanic,Full-Time,Regular Employee,Sales,E3,"$92,466.15",HU,Hybrid,Transformative Impact,Sales Manager
300733,Female,Other,Full-Time,Regular Employee,Marketing,M1,"$87,799.41",MX,In_Office,More Impact Needed,Marketing Specialist
300734,Male,Black,Part-Time,Regular Employee,Engineering,M5,"$75,887.90",CL,Hybrid,Transformative Impact,Software Engineer
300735,Female,Asian,Contract,Regular Employee,Technology,P5,"$96,713.24",EG,Remote,Transformative Impact,IT Support Specialist
300736,Male,Other,Full-Time,Regular Employee,Legal,P2,"$78,225.22",IL,In_Office,Transformative Impact,Legal Counsel
300737,Female,White,Full-Time,Contingent Worker,Engineering,M4,"$86,050.35",IT,Remote,Significant Impact,Data Engineer
300738,Male,Asian,Full-Time,Regular Employee,People,P5,"$81,865.79",PH,Hybrid,Significant Impact,HR Business Partner
300739,Male,Asian,Full-Time,Regular Employee,Legal,M6,"$53,737.01",EG,Hybrid,Significant Impact,Paralegal
300740,Female,Black,Full-Time,Regular Fixed Term,Marketing,M4,"$56,567.46",CR,Remote,Transformative Impact,Marketing Specialist
300741,Male,Black,Full-Time,Regular Employee,People,M5,"$45,960.02",ES,Hybrid,More Impact Needed,HR Manager
300742,Female,Hispanic,Full-Time,Regular Employee,Marketing,M6,"$67,352.61",BR,Hybrid,Significant Impact,Marketing Specialist
300743,Female,Hispanic,Full-Time,Regular Employee,Marketing,S3,"$91,236.94",EG,In_Office,Significant Impact,Brand Manager
300744,Male,White,Part-Time,Regular Employee,Finance,S4,"$81,779.42",DO,In_Office,Transformative Impact,Accountant
300745,Female,Asian,Part-Time,Regular Fixed Term,People,P4,"$74,350.22",MX,Hybrid,More Impact Needed,HR Manager
300746,Male,White,Full-Time,Regular Employee,Technology,S3,"$102,177.85",PL,In_Office,More Impact Needed,Cybersecurity Analyst
300747,Female,White,Full-Time,Regular Employee,Marketing,P2,"$68,934.19",PT,Hybrid,Transformative Impact,Brand Manager
300748,Non-Binary,Black,Contract,Regular Employee,Finance,P6,"$86,178.36",ES,Hybrid,Significant Impact,Financial Analyst
300749,Female,White,Full-Time,Regular Employee,Sales,E5,"$68,181.58",GB,Remote,More Impact Needed,Sales Associate
300750,Male,White,Part-Time,Regular Employee,Finance,M6,"$45,051.93",HU,Hybrid,Significant Impact,Financial Analyst
300751,Non-Binary,Other,Full-Time,Regular Employee,Technology,E1,"$59,949.05",EG,Remote,Significant Impact,Cybersecurity Analyst
300752,Female,Hispanic,Full-Time,Regular Employee,Sales,E1,"$59,416.57",SG,In_Office,Transformative Impact,Account Executive
300753,Male,Hispanic,Full-Time,Regular Employee,Finance,E3,"$46,569.92",JP,Hybrid,Significant Impact,Finance Manager
300754,Male,Asian,Part-Time,Regular Employee,Finance,S5,"$71,957.23",ZA,Remote,More Impact Needed,Accountant
300755,Female,Hispanic,Full-Time,Regular Employee,Engineering,P4,"$60,158.22",NL,In_Office,Significant Impact,Machine Learning Engineer
300756,Female,Asian,Full-Time,Contingent Worker,Engineering,E1,"$104,949.99",AU,In_Office,More Impact Needed,Data Engineer
300757,Female,Other,Full-Time,Regular Employee,Technology,S5,"$70,314.87",ZA,Hybrid,Significant Impact,Cybersecurity Analyst
300758,Female,Hispanic,Part-Time,Regular Employee,People,P5,"$58,258.73",PT,Hybrid,Transformative Impact,HR Manager
300759,Female,Other,Contract,Regular Employee,Marketing,P6,"$53,241.24",CA,Remote,Significant Impact,SEO Analyst
300760,Male,Hispanic,Contract,Contingent Worker,Technology,M4,"$52,566.52",IL,Remote,Transformative Impact,IT Support Specialist
300761,Male,Hispanic,Contract,Regular Employee,Engineering,E6,"$92,552.70",MX,Remote,Transformative Impact,Machine Learning Engineer
300762,Male,Other,Full-Time,Regular Employee,Sales,M1,"$94,301.22",ZA,Hybrid,Significant Impact,Sales Associate
300763,Female,White,Full-Time,Regular Fixed Term,Engineering,P4,"$35,059.39",BR,Hybrid,More Impact Needed,Software Engineer
300764,Male,White,Full-Time,Regular Employee,People,M4,"$118,260.44",EG,Remote,Significant Impact,HR Business Partner
300765,Female,White,Full-Time,Contingent Worker,Legal,E3,"$76,539.22",JP,Hybrid,Significant Impact,Paralegal
300766,Female,White,Part-Time,Regular Employee,Sales,S1,"$95,444.56",ES,Hybrid,Significant Impact,Sales Manager
300767,Female,Hispanic,Part-Time,Contingent Worker,Legal,S3,"$58,951.07",HU,Remote,Transformative Impact,Paralegal
300768,Male,Black,Full-Time,Regular Employee,Sales,P2,"$55,315.00",DO,Hybrid,Transformative Impact,Sales Manager
300769,Female,Other,Full-Time,Regular Employee,Marketing,P2,"$70,032.62",AU,Hybrid,Transformative Impact,Marketing Specialist
300770,Male,Black,Contract,Regular Employee,Marketing,S5,"$82,503.85",PL,Hybrid,Significant Impact,Marketing Specialist
300771,Female,Black,Full-Time,Regular Employee,Marketing,E3,"$79,379.09",PL,Hybrid,Transformative Impact,Brand Manager
300772,Male,Asian,Full-Time,Regular Employee,People,S2,"$98,388.18",IL,Hybrid,More Impact Needed,Recruiter
300773,Male,White,Full-Time,Regular Employee,Engineering,P3,"$39,631.73",BR,In_Office,Transformative Impact,Data Engineer
300774,Female,Hispanic,Full-Time,Regular Employee,Legal,E2,"$93,141.59",JP,Hybrid,Significant Impact,Paralegal
300775,Male,White,Full-Time,Regular Employee,Legal,M5,"$85,278.11",DO,Hybrid,More Impact Needed,Paralegal
300776,Male,White,Full-Time,Regular Employee,Engineering,M4,"$81,242.66",IN,Remote,More Impact Needed,Machine Learning Engineer
300777,Female,Black,Full-Time,Regular Employee,People,P2,"$48,058.48",ES,Remote,Significant Impact,HR Business Partner
300778,Female,Asian,Contract,Regular Employee,Engineering,M6,"$59,030.60",EG,Remote,Transformative Impact,Software Engineer
300779,Female,White,Full-Time,Regular Employee,Finance,E2,"$87,757.71",DO,Remote,More Impact Needed,Financial Analyst
300780,Female,Other,Full-Time,Regular Employee,Finance,P5,"$30,000.00",CL,In_Office,More Impact Needed,Financial Analyst
300781,Female,Other,Contract,Regular Fixed Term,Marketing,E6,"$37,068.99",FR,Hybrid,Significant Impact,Brand Manager
300782,Male,White,Full-Time,Regular Employee,Finance,E1,"$84,190.42",DO,Hybrid,Significant Impact,Accountant
300783,Male,Black,Full-Time,Regular Fixed Term,Legal,M3,"$86,246.49",IN,Hybrid,Significant Impact,Legal Counsel
300784,Male,Black,Part-Time,Regular Employee,Marketing,S4,"$60,097.16",IE,Remote,More Impact Needed,Marketing Specialist
300785,Non-Binary,Hispanic,Full-Time,Regular Employee,Legal,P5,"$60,039.89",EG,In_Office,Significant Impact,Legal Counsel
300786,Female,Asian,Part-Time,Regular Fixed Term,People,P3,"$94,027.92",ES,Remote,More Impact Needed,HR Manager
300787,Male,Black,Full-Time,Regular Employee,Sales,E2,"$92,736.83",ES,Hybrid,Transformative Impact,Sales Associate
300788,Female,Hispanic,Full-Time,Regular Fixed Term,Engineering,P7,"$68,205.19",CR,In_Office,More Impact Needed,Data Engineer
300789,Non-Binary,Other,Full-Time,Contingent Worker,Technology,S3,"$50,435.46",PL,Remote,Significant Impact,Cybersecurity Analyst
300790,Male,Other,Full-Time,Regular Fixed Term,Technology,M2,"$104,502.14",DE,Hybrid,Significant Impact,Cybersecurity Analyst
300791,Female,Other,Part-Time,Regular Employee,Technology,P1,"$49,260.73",IT,In_Office,Significant Impact,IT Support Specialist
300792,Female,White,Full-Time,Contingent Worker,Sales,P4,"$88,519.22",IT,Hybrid,Significant Impact,Sales Manager
300793,Female,Asian,Contract,Regular Employee,Legal,S4,"$99,007.16",US,Hybrid,Transformative Impact,Legal Counsel
300794,Male,Hispanic,Part-Time,Regular Employee,Engineering,E2,"$74,865.32",IL,Remote,More Impact Needed,Software Engineer
300795,Female,Asian,Full-Time,Contingent Worker,Legal,S4,"$63,226.02",NL,In_Office,More Impact Needed,Paralegal
300796,Non-Binary,White,Part-Time,Regular Employee,People,P6,"$42,716.14",NL,Remote,Significant Impact,HR Business Partner
300797,Female,Hispanic,Full-Time,Regular Employee,Marketing,M6,"$76,247.52",IT,Hybrid,More Impact Needed,SEO Analyst
300798,Female,Hispanic,Full-Time,Regular Fixed Term,Engineering,E2,"$45,743.18",CR,Hybrid,Transformative Impact,Software Engineer
300799,Non-Binary,Black,Part-Time,Regular Employee,Legal,S1,"$81,135.52",AU,Hybrid,Significant Impact,Compliance Officer
300800,Female,Asian,Full-Time,Regular Employee,Finance,E6,"$34,484.79",CR,Remote,Transformative Impact,Financial Analyst
300801,Male,Asian,Full-Time,Regular Employee,Technology,P6,"$41,464.60",ES,Remote,Transformative Impact,Cybersecurity Analyst
300802,Female,Black,Full-Time,Regular Employee,Finance,P5,"$77,629.89",PL,Hybrid,More Impact Needed,Financial Analyst
300803,Female,Other,Full-Time,Regular Employee,Legal,P2,"$91,793.31",DO,Remote,More Impact Needed,Compliance Officer
300804,Male,White,Full-Time,Regular Employee,Sales,P2,"$69,313.43",FR,Hybrid,More Impact Needed,Account Executive
300805,Female,Asian,Full-Time,Regular Employee,Marketing,P2,"$96,014.22",UY,Hybrid,Transformative Impact,Marketing Specialist
300806,Non-Binary,Black,Full-Time,Regular Employee,People,E6,"$63,780.37",US,Remote,More Impact Needed,HR Manager
300807,Non-Binary,Hispanic,Full-Time,Regular Employee,People,E6,"$118,553.85",IN,Remote,Significant Impact,Recruiter
300808,Female,Black,Full-Time,Regular Employee,Technology,S2,"$48,383.99",PL,Hybrid,Significant Impact,Cybersecurity Analyst
300809,Male,Other,Full-Time,Contingent Worker,Legal,S1,"$60,741.01",HU,Hybrid,Significant Impact,Paralegal
300810,Non-Binary,White,Full-Time,Regular Employee,People,M2,"$102,025.49",IE,Remote,Significant Impact,HR Manager
300811,Female,Other,Part-Time,Regular Employee,Engineering,M6,"$69,833.59",MX,Hybrid,More Impact Needed,Machine Learning Engineer
300812,Male,Hispanic,Full-Time,Regular Employee,People,S5,"$93,992.67",PL,Remote,Significant Impact,HR Business Partner
300813,Non-Binary,Hispanic,Full-Time,Contingent Worker,Finance,E1,"$48,558.41",FR,In_Office,Transformative Impact,Financial Analyst
300814,Female,Hispanic,Full-Time,Regular Employee,Legal,M2,"$55,949.88",US,In_Office,Transformative Impact,Paralegal
300815,Female,Hispanic,Full-Time,Regular Employee,Engineering,E3,"$86,959.50",AU,In_Office,More Impact Needed,Data Engineer
300816,Female,Black,Full-Time,Regular Employee,Technology,P2,"$46,245.72",ZA,In_Office,Transformative Impact,IT Support Specialist
300817,Male,Hispanic,Contract,Regular Employee,People,E3,"$50,734.51",CL,Hybrid,Significant Impact,Recruiter
300818,Male,Hispanic,Contract,Regular Employee,Technology,M1,"$72,775.04",JP,Hybrid,Transformative Impact,Cybersecurity Analyst
300819,Male,Black,Part-Time,Regular Employee,Finance,S4,"$101,355.50",PL,In_Office,Significant Impact,Accountant
300820,Female,Hispanic,Contract,Regular Fixed Term,Marketing,P4,"$82,343.78",IE,In_Office,More Impact Needed,Brand Manager
300821,Male,Other,Full-Time,Regular Employee,Sales,E5,"$70,834.73",BR,In_Office,Significant Impact,Account Executive
300822,Male,Other,Full-Time,Regular Fixed Term,People,E6,"$78,291.92",IN,Hybrid,Significant Impact,Recruiter
300823,Male,Asian,Part-Time,Regular Employee,Technology,E3,"$40,201.58",HU,In_Office,Transformative Impact,Cloud Engineer
300824,Female,Other,Full-Time,Regular Employee,Finance,S1,"$63,403.23",BR,Hybrid,More Impact Needed,Financial Analyst
300825,Non-Binary,White,Part-Time,Regular Employee,Marketing,S3,"$83,818.46",DO,Hybrid,Significant Impact,Marketing Specialist
300826,Male,White,Part-Time,Regular Fixed Term,Marketing,P5,"$79,742.02",CL,Remote,More Impact Needed,Brand Manager
300827,Male,White,Contract,Regular Employee,Finance,P6,"$87,233.48",IL,Remote,Transformative Impact,Accountant
300828,Female,Black,Full-Time,Regular Employee,Finance,M4,"$89,029.78",MX,In_Office,Significant Impact,Finance Manager
300829,Female,Other,Part-Time,Regular Employee,Technology,S4,"$79,530.00",GB,In_Office,Transformative Impact,IT Support Specialist
300830,Male,White,Full-Time,Regular Employee,Finance,M4,"$30,000.00",CA,In_Office,More Impact Needed,Financial Analyst
300831,Female,Asian,Full-Time,Regular Employee,Sales,P3,"$81,729.25",CA,Remote,Significant Impact,Sales Manager
300832,Male,Black,Full-Time,Regular Fixed Term,Legal,S5,"$65,266.98",MX,Remote,Significant Impact,Paralegal
300833,Male,Asian,Part-Time,Regular Employee,Finance,M6,"$67,268.18",SG,Hybrid,Significant Impact,Financial Analyst
300834,Female,Other,Contract,Regular Employee,Legal,M5,"$67,558.55",AU,Hybrid,Transformative Impact,Paralegal
300835,Male,Hispanic,Full-Time,Contingent Worker,Marketing,S5,"$80,835.54",IE,Hybrid,Transformative Impact,Marketing Specialist
300836,Non-Binary,Asian,Full-Time,Regular Employee,Sales,E6,"$45,603.37",UY,Hybrid,Significant Impact,Account Executive
300837,Male,Hispanic,Full-Time,Regular Employee,Technology,S5,"$40,681.67",CR,In_Office,Significant Impact,IT Support Specialist
300838,Female,Black,Contract,Contingent Worker,Marketing,E5,"$50,238.28",CL,Hybrid,Transformative Impact,SEO Analyst
300839,Female,Asian,Full-Time,Regular Employee,Sales,M6,"$93,390.77",CA,Hybrid,Significant Impact,Sales Associate
300840,Male,Asian,Full-Time,Regular Employee,Marketing,M1,"$66,256.53",NL,Hybrid,Significant Impact,Brand Manager
300841,Female,Black,Full-Time,Regular Fixed Term,Engineering,E2,"$85,109.86",IE,Remote,Transformative Impact,Data Engineer
300842,Male,Black,Full-Time,Regular Employee,Engineering,E3,"$84,598.78",IT,Hybrid,Significant Impact,Software Engineer
300843,Non-Binary,White,Full-Time,Regular Employee,Finance,P7,"$82,935.39",NL,Hybrid,Significant Impact,Accountant
300844,Male,Other,Full-Time,Regular Fixed Term,Legal,P7,"$85,533.88",AU,Hybrid,Significant Impact,Compliance Officer
300845,Male,Asian,Contract,Regular Employee,Marketing,M2,"$64,554.52",MX,Hybrid,Transformative Impact,Marketing Specialist
300846,Male,Asian,Part-Time,Regular Employee,Sales,S3,"$88,376.24",DO,Remote,Significant Impact,Account Executive
300847,Non-Binary,Black,Full-Time,Regular Employee,People,P2,"$82,636.77",CA,Hybrid,Significant Impact,HR Manager
300848,Female,Black,Contract,Contingent Worker,Engineering,P2,"$43,276.46",PT,In_Office,More Impact Needed,Data Engineer
300849,Female,Other,Full-Time,Regular Employee,Engineering,M1,"$76,188.19",PH,In_Office,Transformative Impact,Machine Learning Engineer
300850,Male,Black,Full-Time,Contingent Worker,Marketing,E3,"$72,013.44",FR,In_Office,Transformative Impact,Marketing Specialist
300851,Female,Hispanic,Full-Time,Regular Employee,Technology,M5,"$84,257.67",PL,In_Office,More Impact Needed,Cybersecurity Analyst
300852,Male,Hispanic,Full-Time,Regular Employee,People,S3,"$75,513.94",EG,In_Office,More Impact Needed,HR Business Partner
300853,Female,Hispanic,Part-Time,Regular Fixed Term,Legal,E6,"$70,206.79",BR,Remote,Significant Impact,Paralegal
300854,Male,Hispanic,Full-Time,Regular Employee,Legal,M6,"$106,126.83",FR,Remote,Significant Impact,Compliance Officer
300855,Male,Other,Full-Time,Regular Employee,Legal,E5,"$87,155.53",PL,In_Office,Significant Impact,Legal Counsel
300856,Male,Asian,Part-Time,Regular Employee,Finance,M5,"$75,812.84",MX,In_Office,More Impact Needed,Financial Analyst
300857,Female,Hispanic,Full-Time,Regular Employee,Finance,E5,"$52,628.99",HU,In_Office,Transformative Impact,Finance Manager
300858,Female,Black,Part-Time,Regular Employee,Technology,P2,"$77,412.29",IL,Remote,Significant Impact,Cybersecurity Analyst
300859,Male,Hispanic,Part-Time,Regular Employee,Marketing,M3,"$57,934.99",UY,In_Office,Significant Impact,Brand Manager
300860,Female,Other,Full-Time,Regular Employee,People,M1,"$41,941.84",BR,In_Office,Significant Impact,HR Manager
